timeDeltaus,GPSspeedkph,currentSampleHz,timeus,rcCommand0,rcCommand1,rcCommand2,rcCommand3,vbatLatestV,gyroADC0,gyroADC1,gyroADC2,accSmooth0,accSmooth1,accSmooth2,motor0,motor1,motor2,motor3
199970,132.768,5.00075,6.185364e+07,50,-13,-57,1368,2.003,40,-9,-34,-5331,-3264,1327,819,782,661,785
289542,129.996,3.45373,6.205361e+07,78,-3,-60,1368,2.003,49,2,-38,-4724,-5816,2641,827,718,642,861
110170,127.692,9.076881,6.234315e+07,89,0,-58,1368,2.003,54,1,-31,-3228,-8632,3577,805,772,635,835
200240,125.532,4.994007,6.245332e+07,95,0,-61,1368,2.012,61,3,-33,-2917,-9722,4035,818,795,622,813
199864,123.372,5.003402,6.265356e+07,124,10,-65,1368,2.003,88,5,-34,-1984,-10901,5742,823,812,633,780
203921,120.78,4.90386,6.285342e+07,149,28,-75,1368,2.003,95,17,-35,-1294,-12100,7271,736,812,741,758
289803,118.188,3.45062,6.305734e+07,161,28,-82,1382,2.003,99,20,-39,-153,-11461,10178,688,831,824,819
110217,114.228,9.073011,6.334715e+07,161,25,-89,1387,2.003,111,13,-38,-271,-10414,12400,634,878,975,715
199888,111.276,5.002802,6.345736e+07,161,26,-86,1387,2.003,116,13,-35,1380,-9992,12725,622,922,1019,639
208387,108.036,4.798764,6.365725e+07,100,56,-63,1387,1.976,65,35,-22,1490,-9440,13776,498,978,1099,627
191957,102.78,5.2095,6.386564e+07,43,99,-23,1364,1.985,24,60,-9,1118,-7323,12007,588,884,1036,506
289754,97.2,3.451203,6.40576e+07,63,54,5,1468,1.959,32,41,-1,889,-7157,14053,779,1041,1198,843
110059,95.328,9.086036,6.434735e+07,58,-13,40,1866,1.719,42,-11,3,14,-9591,17204,1720,1777,1811,1789
199935,102.024,5.001626,6.445741e+07,26,-17,47,1920,1.675,19,-14,17,0,-9970,18572,1836,1891,1902,1906
200177,129.996,4.995579,6.465734e+07,12,-33,48,2000,1.648,5,-15,5,-677,-10047,16977,1988,1959,1934,2047
199897,165.384,5.002576,6.485752e+07,3,-15,30,2000,1.622,-2,-14,16,-5865,-7242,-692,2044,1946,1946,2047
289785,195.804,3.450834,6.505742e+07,0,-10,22,2000,1.631,14,11,15,-5968,-4433,1807,1984,1970,1937,2047
110198,218.412,9.074575,6.53472e+07,0,-21,14,2000,1.595,19,-4,5,-7849,-1484,4344,1998,1969,1985,2047
199991,232.956,5.000225,6.54574e+07,0,-26,12,2000,1.604,10,-24,14,-7484,-258,2923,1950,1939,2000,2047
208374,242.784,4.799063,6.565739e+07,0,-31,4,2000,1.586,9,-25,5,-9747,7,-1845,1985,1964,1988,2047
200052,249.084,4.9987,6.586577e+07,0,-29,1,2000,1.586,-27,-25,-2,-11017,-1324,5568,1957,1922,1986,2047
289739,253.26,3.451382,6.606582e+07,0,-21,0,2000,1.569,-21,-2,-19,-12137,649,224,1902,1855,1944,2047
110554,254.304,9.045353,6.635556e+07,0,0,-1,2000,1.56,-21,10,-3,-9398,267,-61,1933,1914,1998,2047
200038,254.7,4.99905,6.646611e+07,7,0,-1,2000,1.569,10,-12,-1,-8493,-117,-1753,1954,1966,1987,2047
200030,253.62,4.99925,6.666615e+07,15,0,-1,2000,1.56,2,-12,-6,-7418,-2017,3937,1976,1916,1970,2047
200098,250.56,4.997551,6.686618e+07,12,0,-32,1605,1.843,15,5,-15,-6307,-5093,-4757,1213,1315,1166,1280
293805,249.48,3.403618,6.706628e+07,9,0,-8,1375,1.959,7,2,-2,-5200,-4835,-14568,778,825,680,821
98181,233.1,10.18527,6.736008e+07,8,-2,0,1353,1.959,5,-3,-3,-4512,-2910,-8131,770,709,628,819
199979,205.956,5.000525,6.745826e+07,7,-2,0,1353,1.959,9,-3,1,-4340,-2978,-7473,778,737,656,754
199911,187.164,5.002226,6.765824e+07,8,-2,0,1353,1.959,7,-6,-2,-4286,-2721,-5272,807,695,657,766
212402,173.124,4.708054,6.785815e+07,-1,-2,0,1353,1.967,0,-4,-2,-4195,-2335,-2965,786,689,665,786
277423,162.036,3.604604,6.807056e+07,-4,-9,0,1346,1.967,-1,-9,1,-4261,-1402,-2272,741,702,681,744
122691,155.34,8.150557,6.834798e+07,-47,-10,0,1320,1.976,-30,-9,5,-4132,23,-1727,638,684,666,670
200109,149.184,4.997276,6.847067e+07,-73,-29,16,1315,1.976,-52,-16,13,-4162,1999,-1882,583,649,696,688
208379,144.216,4.798948,6.867078e+07,-106,-35,35,1307,1.976,-88,-12,34,-4708,6756,-620,333,711,814,694
199898,139.032,5.002551,6.887916e+07,-139,-24,58,1300,1.967,-103,4,60,-3345,9951,4029,116,1010,843,556
281639,133.092,3.550645,6.907906e+07,-152,-13,63,1297,1.976,-73,-26,48,-1910,10967,5649,213,947,872,443
110491,128.7,9.050511,6.936069e+07,-172,-22,72,1297,1.976,-127,-8,39,-1517,10377,7179,325,859,760,526
199805,122.4,5.00488,6.947118e+07,-177,-23,76,1305,1.976,-126,-19,45,-1513,10328,8543,308,855,852,521
199851,113.652,5.003728,6.967099e+07,-195,-16,85,1309,1.976,-142,-15,46,-565,8657,10294,379,882,810,497
200217,101.34,4.994581,6.987084e+07,-196,-16,89,1309,1.976,-145,-12,39,-218,5503,11732,518,786,699,565
289653,86.4,3.452407,7.007106e+07,-193,-19,98,1342,1.959,-149,-1,51,304,2679,12461,463,788,835,750
199889,72.072,5.002777,7.147107e+07,-5,16,-1,1436,1.967,-2,9,-3,-1863,3532,9353,899,874,919,909
199890,85.284,5.002752,7.167096e+07,-1,17,0,1503,1.941,-1,15,0,-1393,3562,10139,965,1055,1046,1078
200213,97.776,4.994681,7.187085e+07,0,5,0,1624,1.905,-1,3,-2,-2241,3094,13033,1247,1249,1307,1326
289756,113.472,3.45118,7.207106e+07,-1,0,0,1750,1.817,-9,-4,-3,-3612,3058,12002,1524,1460,1582,1587
110259,138.06,9.069554,7.236082e+07,-1,0,0,1866,1.728,-6,-2,1,-4316,3237,10262,1757,1724,1810,1805
200116,165.78,4.997102,7.247108e+07,-1,0,0,1922,1.71,-4,-1,10,-5198,3490,746,1839,1861,1933,1919
200035,189.54,4.999125,7.267119e+07,-1,0,0,1991,1.675,-3,1,0,-4343,3065,7106,1935,1927,2004,2047
200101,213.66,4.997476,7.287123e+07,0,0,0,2000,1.666,11,-9,-9,-4666,659,5314,1973,1898,1972,2046
290264,231.588,3.44514,7.307133e+07,0,-1,0,2000,1.675,4,9,-8,-4294,332,859,1959,1905,1949,2047
110220,242.352,9.072764,7.336159e+07,0,-1,0,2000,1.684,4,-8,0,-3831,645,-2616,1940,1903,1964,2047
200164,250.272,4.995903,7.347181e+07,0,-1,0,2000,1.684,-6,9,-3,-4161,79,2802,1937,1917,1959,2047
200130,253.116,4.996752,7.367198e+07,0,-1,0,2000,1.666,2,5,5,-2686,-525,-5996,1926,1922,1959,2047
200083,254.34,4.997926,7.387211e+07,0,0,0,2000,1.675,-2,-6,-6,-4038,-382,3839,1924,1861,1934,2047
289842,254.664,3.450156,7.407219e+07,0,-3,0,2000,1.657,-5,-6,1,-4555,278,2206,1946,1914,1980,2047
110240,255.636,9.071118,7.436203e+07,12,-29,-1,1657,1.861,11,-13,6,-7442,-970,-3527,1264,1412,1334,1387
200060,255.276,4.9985,7.447227e+07,12,-29,-1,1526,1.905,15,-20,0,-7906,-2016,-9825,1105,1085,1051,1091
200250,242.532,4.993758,7.467233e+07,11,-29,-1,1378,1.941,9,-19,-1,-7553,-4790,-11244,768,779,710,872
200027,221.508,4.999325,7.487258e+07,13,-29,-1,1321,1.941,10,-18,-4,-7603,-3761,-8544,710,656,503,796
293947,197.964,3.401974,7.507261e+07,22,-20,-1,1316,1.941,17,-16,-5,-7309,-3864,-6479,753,641,450,781
110144,177.66,9.079024,7.536656e+07,60,-2,-5,1316,1.932,44,-1,-8,-6457,-5596,-3515,830,619,391,784
200506,163.404,4.987382,7.54767e+07,78,-2,-26,1316,1.941,53,2,-22,-6152,-6819,-2458,866,634,318,807
200009,151.488,4.999775,7.567721e+07,165,-1,-65,1316,1.95,113,9,-45,-4456,-10750,719,899,674,212,839
200211,142.38,4.994731,7.587722e+07,173,-1,-43,1316,1.932,116,4,-30,-2652,-13978,5839,890,717,132,886
289468,134.712,3.454613,7.607743e+07,167,-1,-15,1318,1.941,87,-16,-6,-2623,-12265,6990,716,486,465,974
110248,125.604,9.070459,7.63669e+07,143,-8,-39,1342,1.941,96,-7,-27,-1775,-10929,10546,833,530,367,1106
199912,115.848,5.002201,7.647714e+07,130,-12,-43,1344,1.932,86,-15,-24,-1415,-10332,11021,955,562,402,934
200222,107.1,4.994456,7.667706e+07,100,-39,-41,1366,1.923,61,-26,-20,-1044,-8661,11739,877,600,519,1036
200206,97.704,4.994855,7.687728e+07,95,-46,-29,1442,1.923,64,-27,-17,-1792,-8287,14380,1097,723,673,1156
289782,91.476,3.45087,7.707748e+07,76,-42,-32,1501,1.914,36,-34,-12,-2697,-7642,12910,1069,791,952,1317
110374,89.856,9.060105,7.736726e+07,45,-41,-29,1561,1.861,30,-25,-1,-3723,-7312,16607,1126,1088,1177,1226
199934,93.168,5.001651,7.747764e+07,44,-39,-28,1578,1.852,28,-26,-8,-3881,-7672,16559,1219,1127,1152,1256
200130,102.564,4.996752,7.767757e+07,25,-39,-45,1621,1.843,18,-25,-19,-4507,-7053,17925,1335,1270,1212,1287
200077,113.04,4.998076,7.78777e+07,3,-34,-48,1580,1.861,5,-22,-26,-5237,-6994,13901,1313,1149,1119,1190
289850,124.308,3.45006,7.807778e+07,0,-2,-48,1571,1.87,-1,1,-24,-4796,-6001,11032,1215,1145,1135,1203
110446,129.888,9.054198,7.836763e+07,-3,50,-48,1569,1.879,-2,31,-25,-3858,-3589,8087,1193,1165,1126,1197
199926,134.388,5.001851,7.847808e+07,0,65,-37,1507,1.905,-1,42,-20,-2064,-2527,4231,1037,1007,1030,1102
204116,139.824,4.899175,7.8678e+07,3,74,-3,1382,1.941,2,48,-2,712,-2241,-1241,789,764,766,842
200312,141.804,4.992212,7.888212e+07,7,65,0,1364,1.95,2,42,1,2079,-1766,-1238,757,722,767,769
289423,138.168,3.45515,7.908243e+07,9,38,0,1412,1.941,4,23,0,3255,-1846,146,857,815,850,883
110329,136.008,9.0638,7.937185e+07,3,31,0,1589,1.879,1,18,-2,3225,-1136,7732,1213,1162,1204,1266
200208,138.096,4.994805,7.948218e+07,3,31,0,1664,1.843,5,23,1,3358,-1441,10687,1376,1361,1343,1374
199768,149.724,5.005807,7.968239e+07,3,25,0,1792,1.79,5,17,0,3668,-992,1447,1619,1577,1608,1691
208044,168.372,4.806676,7.988216e+07,3,6,0,1876,1.728,-1,5,-5,3324,-593,4021,1793,1728,1760,1896
282076,191.304,3.545144,8.00902e+07,3,-2,1,1971,1.684,-7,9,-4,1542,-949,9369,1950,1895,1921,2047
110250,213.372,9.070295,8.037228e+07,3,-33,0,2000,1.666,9,-17,2,-2355,-2354,4782,1985,1926,1947,2047
199855,232.344,5.003628,8.048253e+07,4,-33,-1,2000,1.675,13,-35,4,-4151,-1812,6062,1961,1911,1968,2047
200318,243.576,4.992063,8.068238e+07,3,-24,0,2000,1.675,9,-13,-9,-7447,-2253,7404,1969,1898,1929,2047
200256,253.044,4.993608,8.08827e+07,3,-3,-1,2000,1.666,-8,-6,3,-6648,-552,2688,1958,1936,1974,2047
289775,257.832,3.450953,8.108296e+07,3,-1,0,2000,1.666,7,1,-5,-7488,-1859,-5723,1946,1904,1944,2047
110504,260.712,9.049446,8.137273e+07,3,-1,0,2000,1.657,3,16,-7,-6551,-2083,180,1956,1928,1943,2047
199976,262.512,5.0006,8.148324e+07,3,-1,0,2000,1.648,8,-11,5,-6805,-1295,4111,1949,1907,1968,2047
200072,262.8,4.998201,8.168321e+07,3,-1,-1,2000,1.639,-17,11,13,-6122,-4782,2917,1964,1961,1979,2047
200206,261.72,4.994855,8.188328e+07,3,-1,-1,1886,1.666,8,2,-6,-4926,-325,-3690,1810,1753,1782,1915
293984,262.26,3.401546,8.208349e+07,-58,-1,-1,1373,1.932,-43,1,1,-3661,434,-14650,718,736,782,853
106270,256.32,9.409993,8.237747e+07,-155,-3,0,1187,1.905,-117,14,27,-726,15393,-9305,116,875,896,782
203978,221.364,4.902489,8.248374e+07,-177,-4,13,1173,1.905,-124,4,22,255,19111,-4125,116,859,814,764
200151,192.708,4.996228,8.268772e+07,-195,-30,27,1186,1.914,-111,-31,17,-141,21256,3208,116,879,662,559
199981,172.944,5.000475,8.288787e+07,-208,-26,30,1264,1.905,-148,-18,21,-1564,15715,4440,167,889,712,433
188027,151.596,5.318385,8.308785e+07,-205,-7,25,1286,1.905,-146,-7,19,-854,13386,10110,234,1016,796,339
101871,133.488,9.816336,8.327588e+07,-199,-3,29,1315,1.905,-145,-8,0,-653,8655,11913,438,774,802,603
110281,133.488,9.067745,8.337775e+07,-192,-1,30,1329,1.905,-129,0,-11,-731,6415,13122,662,764,609,695
187866,113.04,5.322943,8.348803e+07,-177,-1,29,1344,1.896,-125,-5,10,-854,2989,14376,548,804,850,650
199955,94.104,5.001125,8.368833e+07,-6,-1,45,1386,1.888,-14,-3,19,-382,1745,15024,659,850,922,763
199829,77.076,5.004279,8.388829e+07,-1,-3,60,1403,1.888,-2,-2,45,-554,2841,13401,540,896,1183,713
200180,60.156,4.995504,8.468801e+07,-2,-72,0,1466,1.896,-4,-49,-2,-3455,3347,12665,884,949,1071,941
199878,72.828,5.003052,8.488819e+07,-5,-74,3,1550,1.861,-6,-45,-3,-5749,2360,15235,1070,1091,1206,1159
289719,87.084,3.45162,8.508807e+07,-7,-68,3,1610,1.852,-9,-41,2,-6372,2118,16441,1165,1230,1362,1258
110501,104.004,9.049692,8.537779e+07,-7,-1,1,1630,1.799,-3,2,2,-6695,3255,13509,1238,1317,1380,1243
191844,118.188,5.212569,8.548829e+07,-12,10,0,1560,1.852,-5,6,-1,-6319,2944,9874,1160,1182,1183,1083
191732,130.356,5.215613,8.568826e+07,-7,39,0,1487,1.888,-4,27,-2,-4604,2233,3715,958,1010,1032,1016
199856,134.676,5.003603,8.589246e+07,-4,68,1,1456,1.905,-3,43,-2,-2224,1312,1169,915,932,951,965
289418,133.74,3.45521,8.609232e+07,-3,78,3,1406,1.914,0,50,-1,375,925,-450,845,819,817,874
110240,133.2,9.071118,8.638173e+07,-1,65,3,1395,1.914,-4,41,-1,2730,841,23,834,755,794,885
122518,126.504,8.162066,6.2074e+07,82,-3,-60,1368,2.003,55,-1,-35,-4769,-5687,2675,852,750,643,802
212120,126.144,4.714313,6.220466e+07,86,-1,-58,1368,2.012,54,3,-35,-4060,-7617,2986,838,760,603,846
199852,125.964,5.003703,6.241678e+07,92,0,-61,1368,2.003,61,1,-32,-3009,-9275,4298,811,785,638,813
200170,127.98,4.995754,6.261663e+07,118,7,-63,1368,2.012,74,3,-32,-1943,-10700,4936,779,785,675,809
191667,130.32,5.217382,6.28168e+07,146,28,-71,1368,2.012,98,17,-35,-906,-12104,7184,765,826,687,769
69443,130.32,14.4003,6.300847e+07,160,28,-82,1372,1.994,97,11,-34,-503,-11776,9460,692,752,897,739
130360,130.32,7.671065,6.307791e+07,161,28,-82,1383,1.994,97,17,-39,121,-11392,10382,698,840,832,799
191716,130.824,5.216049,6.32165e+07,161,26,-86,1387,2.003,109,15,-36,662,-10943,11723,634,848,944,776
199901,129.312,5.002476,6.341663e+07,161,26,-88,1387,1.985,110,13,-32,1583,-10592,12690,568,893,1075,666
200036,118.728,4.9991,6.361653e+07,145,34,-71,1387,1.994,96,13,-24,916,-9479,13672,520,946,1134,602
261387,106.38,3.825745,6.381657e+07,43,95,-26,1364,1.985,27,64,-13,1304,-7672,12620,586,939,942,547
138766,106.38,7.206376,6.407796e+07,63,50,16,1497,1.959,37,43,3,1479,-7455,14607,776,1161,1161,998
183539,88.308,5.448433,6.421672e+07,63,0,29,1707,1.843,33,5,1,1500,-8432,16956,1315,1470,1535,1484
200098,88.308,4.997551,6.440839e+07,48,-15,42,1894,1.701,41,-7,8,-152,-9753,15564,1801,1855,1827,1841
191773,80.928,5.214498,6.460849e+07,14,-25,48,1980,1.631,18,-11,4,-1234,-10692,12511,2013,1983,1955,2047
273382,75.42,3.657885,6.480842e+07,5,-26,33,2000,1.622,5,-17,13,-4230,-10136,11387,2041,1952,1893,2004
138821,73.8,7.203521,6.50818e+07,0,-12,20,2000,1.622,10,-9,8,-5625,-4627,5492,1994,1965,1933,2047
199874,82.656,5.003152,6.522062e+07,0,-16,17,2000,1.622,9,9,23,-6850,-2653,1614,1990,1998,1981,2047
200151,89.532,4.996228,6.54205e+07,0,-25,12,2000,1.613,-23,-15,14,-6959,-1334,4475,1927,1924,1985,2047
191960,97.056,5.209419,6.562065e+07,0,-31,7,2000,1.595,15,-24,10,-9059,286,6003,1966,1966,2005,2047
261402,102.996,3.825525,6.582074e+07,0,-30,3,2000,1.586,19,-23,16,-10109,283,6452,1980,2011,2012,2047
138997,102.996,7.1944,6.608214e+07,0,-11,0,2000,1.586,9,4,10,-11793,1421,-333,1930,1958,1990,2047
199900,110.7,5.002501,6.622114e+07,0,-3,0,2000,1.56,-6,14,5,-10683,659,1044,1911,1918,1985,2047
200244,113.256,4.993907,6.642104e+07,4,0,-1,2000,1.569,17,8,-2,-7624,752,-4717,1920,1951,1964,2047
199899,113.256,5.002526,6.662128e+07,14,0,-1,2000,1.577,18,-16,-3,-7898,-1275,100,1970,1961,1972,2047
261416,113.58,3.825321,6.682118e+07,14,0,-22,1716,1.746,8,-1,-11,-5265,-3248,-1450,1449,1443,1466,1518
138845,111.492,7.202276,6.70826e+07,9,0,-8,1373,1.959,9,-3,-4,-5114,-4744,-13563,797,781,688,822
199924,108.18,5.001901,6.722144e+07,8,-2,-3,1356,1.95,5,-4,0,-4323,-3696,-11533,749,747,659,794
199875,103.752,5.003127,6.742137e+07,9,-2,0,1353,1.959,7,-5,-2,-4303,-2824,-7877,787,708,647,784
192177,102.852,5.203536,6.762124e+07,8,-2,0,1353,1.967,2,-1,1,-4642,-3557,-5652,722,718,666,820
261479,102.852,3.824399,6.782155e+07,0,-2,0,1353,1.967,1,-3,2,-4632,-2544,-3500,761,732,676,757
138647,102.672,7.212561,6.808303e+07,-4,-9,0,1344,1.967,-1,-7,2,-4437,-1442,-2222,711,720,680,741
203914,103.428,4.904028,6.822168e+07,-5,-7,0,1336,1.967,-2,-4,0,-4255,-1023,-1881,703,695,650,739
188134,104.4,5.31536,6.842559e+07,-56,-16,14,1318,1.976,-38,-11,12,-3956,1557,-1800,621,691,656,673
200019,105.552,4.999525,6.862185e+07,-95,-35,32,1307,1.985,-78,-18,29,-4440,5297,-26,430,681,773,668
261263,107.388,3.827561,6.882187e+07,-130,-29,55,1301,1.967,-98,-2,53,-3708,8815,3845,115,860,874,655
138942,108.468,7.197248,6.908313e+07,-152,-13,63,1297,1.976,-75,-29,46,-1907,10941,5663,211,929,864,471
204035,109.008,4.90112,6.922208e+07,-164,-13,67,1297,1.967,-108,-9,31,-2101,10273,5593,350,849,720,552
187665,108,5.328644,6.942611e+07,-174,-23,73,1303,1.967,-120,-18,41,-1234,10307,8297,347,912,761,499
212326,106.164,4.709739,6.961378e+07,-192,-17,83,1309,1.976,-146,-11,44,-634,9342,9952,321,851,827,569
269411,103.572,3.711801,6.98261e+07,-196,-16,89,1309,1.967,-143,-19,39,-256,6458,11321,503,762,745,558
130797,102.528,7.645435,7.009551e+07,-182,-19,100,1343,1.959,-130,8,62,183,2497,12366,422,869,886,667
199771,102.528,5.005732,7.022631e+07,3,-3,87,1366,1.95,16,-8,59,408,2421,13750,553,1068,893,517
199774,100.296,5.005656,7.042608e+07,75,0,82,1366,1.967,52,-5,35,649,2715,12080,681,856,802,692
200378,96.804,4.990568,7.062585e+07,1,41,73,1364,1.967,-1,26,27,-459,2267,11520,750,775,724,766
191851,92.772,5.212378,7.082623e+07,-3,50,61,1355,1.976,-4,33,28,-152,2182,9917,711,749,736,746
69206,93.96,14.44961,7.101808e+07,-18,0,-1,1373,1.976,-10,0,4,-328,2009,8967,726,846,812,704
138794,93.96,7.204922,7.108729e+07,-29,-2,-10,1392,1.976,-20,0,-3,-761,2414,10147,766,862,841,774
200029,100.224,4.999275,7.122608e+07,-35,-2,-22,1413,1.959,-22,-2,-10,-1068,2975,9988,817,874,888,834
200083,114.624,4.997926,7.142611e+07,-11,10,-1,1435,1.959,-11,2,-2,-1868,3333,8923,888,857,940,907
199891,136.116,5.002726,7.16262e+07,-3,25,0,1491,1.941,-1,17,2,-1717,3552,10085,968,1022,1055,1003
261212,156.816,3.828308,7.182609e+07,0,7,0,1605,1.896,6,3,-6,-2075,3133,12852,1301,1260,1172,1242
122382,178.452,8.171136,7.20873e+07,-1,0,0,1760,1.817,-1,-1,-2,-3455,2849,12968,1555,1527,1566,1587
208424,198.072,4.797912,7.221781e+07,0,0,0,1798,1.781,5,1,1,-3979,2861,11668,1635,1631,1632,1645
204021,215.064,4.901456,7.242624e+07,-1,0,0,1903,1.737,0,-1,-1,-4406,2632,1409,1843,1803,1864,1887
200241,228.204,4.993982,7.263026e+07,-1,0,0,1987,1.684,-14,7,0,-5036,3128,9791,1948,1932,2012,2047
257427,236.16,3.884596,7.28305e+07,0,0,0,2000,1.684,-1,-5,-9,-4379,481,2587,1944,1886,1961,2047
142879,240.912,6.998929,7.308793e+07,0,-1,0,2000,1.675,-5,11,7,-4287,-74,2966,1959,1944,1981,2047
200310,246.06,4.992262,7.323080e+07,0,-1,0,2000,1.684,11,-6,7,-4375,1465,-9428,1951,1932,1981,2047
200036,248.508,4.9991,7.343112e+07,0,-1,0,2000,1.666,5,5,11,-4384,672,2514,1956,1958,2007,2047
200002,249.732,4.99995,7.363115e+07,0,-1,0,2000,1.684,-6,13,-6,-3573,-451,-2105,1933,1885,1938,2047
269470,251.316,3.710988,7.383115e+07,0,0,0,2000,1.666,-9,9,-22,-3666,245,2617,1927,1862,1907,2047
130790,253.98,7.645844,7.410062e+07,0,-3,0,1995,1.657,-7,6,-9,-5093,777,-2253,1912,1875,1934,2047
199908,253.98,5.002301,7.423141e+07,12,-29,-1,1809,1.772,14,-16,-1,-5602,408,-2246,1631,1651,1609,1741
200238,253.332,4.994057,7.443132e+07,12,-29,-1,1561,1.896,12,-15,-3,-7848,-2100,-8801,1172,1121,1108,1217
200146,253.404,4.996353,7.463156e+07,12,-29,-1,1405,1.932,17,-17,-6,-8091,-4581,-11156,918,862,684,884
257154,249.192,3.88872,7.483170e+07,10,-29,-1,1326,1.941,9,-17,-4,-7924,-3731,-10310,714,680,516,795
143049,249.192,6.990612,7.508886e+07,22,-20,-1,1316,1.941,14,-13,-5,-7365,-3921,-6038,762,635,444,784
187794,228.816,5.324984,7.523191e+07,54,-5,-4,1316,1.941,36,-6,-6,-7118,-4092,-4453,778,634,435,777
200188,207.9,4.995304,7.543192e+07,64,-2,-16,1316,1.941,50,0,-15,-6430,-6177,-2977,860,657,333,776
188085,191.988,5.316745,7.563211e+07,153,-3,-65,1316,1.959,110,5,-43,-4871,-9425,-462,893,683,242,806
187751,174.888,5.326203,7.583239e+07,174,-1,-52,1316,1.941,115,4,-40,-3145,-13794,4940,916,668,133,909
81673,159.696,12.24395,7.602014e+07,171,-1,-16,1316,1.941,70,-26,-3,-2632,-13485,7329,728,526,456,915
130424,145.188,7.6673,7.610182e+07,166,-1,-13,1318,1.941,100,-11,-7,-2323,-11778,7216,762,501,430,947
200078,145.188,4.998051,7.623224e+07,160,-3,-19,1333,1.941,107,-6,-14,-2007,-11733,9075,838,515,408,1001
199975,129.492,5.000625,7.643232e+07,130,-12,-43,1344,1.932,95,-10,-25,-1309,-10362,10887,918,569,385,980
200063,112.86,4.998425,7.663229e+07,104,-37,-42,1353,1.932,63,-31,-21,-579,-8730,11728,828,508,539,1051
269772,97.884,3.706834,7.683236e+07,95,-42,-32,1432,1.905,59,-23,-17,-1783,-7941,14648,1001,742,631,1194
122413,84.096,8.169067,7.710213e+07,75,-42,-30,1508,1.879,51,-31,-1,-2909,-7529,13391,1048,923,982,1233
199818,71.748,5.004554,7.723269e+07,50,-39,-28,1557,1.879,33,-32,0,-3328,-7480,19472,1188,1071,1095,1230
192164,66.024,5.203888,7.743251e+07,44,-39,-28,1567,1.861,27,-25,-9,-3988,-7591,17329,1175,1088,1122,1280
199812,65.052,5.004704,7.763285e+07,28,-39,-37,1611,1.834,25,-26,-17,-4637,-7449,16052,1325,1213,1188,1298
191877,71.424,5.211672,7.783266e+07,5,-35,-48,1597,1.879,2,-22,-30,-5174,-7371,14057,1361,1131,1151,1266
69516,78.48,14.38518,7.802454e+07,0,-5,-48,1571,1.879,-1,-7,-24,-5692,-6546,9336,1261,1131,1137,1168
139090,78.48,7.189589,7.809406e+07,0,0,-48,1571,1.879,1,-2,-23,-4541,-5778,10831,1233,1161,1132,1172
191782,87.048,5.214254,7.823315e+07,-3,16,-48,1591,1.87,-7,13,-22,-4593,-4904,10343,1212,1183,1215,1251
200170,94.212,4.995754,7.843307e+07,0,64,-45,1536,1.888,1,40,-23,-3006,-3085,6337,1179,1036,1123,1076
191832,100.512,5.212895,7.863324e+07,3,73,-5,1400,1.95,1,45,-1,-252,-2333,-318,821,806,817,863
269515,105.804,3.710369,7.883322e+07,6,75,0,1364,1.95,4,45,1,2000,-1982,-1659,735,715,764,801
138646,110.592,7.212613,7.910274e+07,7,37,0,1429,1.941,4,28,0,3018,-1783,641,879,863,867,935
191848,117.576,5.21246,7.924138e+07,3,29,0,1526,1.905,1,20,0,3051,-1360,4962,1079,1053,1080,1121
200028,117.576,4.9993,7.943323e+07,3,31,0,1643,1.843,4,22,1,3426,-872,9144,1320,1302,1319,1343
212063,119.34,4.71558,7.963326e+07,3,27,0,1770,1.79,6,18,-4,3067,-1096,8311,1593,1520,1552,1652
257102,119.736,3.889507,7.984532e+07,3,11,0,1861,1.737,-3,15,-8,3449,-932,4738,1763,1694,1705,1894
143131,118.008,6.986607,8.010242e+07,3,-4,0,1972,1.675,-6,6,-6,1492,-834,7503,1940,1884,1911,2047
200059,116.352,4.998525,8.024555e+07,4,-20,0,2000,1.684,-3,-3,3,-265,-934,7687,1953,1894,1921,2047
200203,114.012,4.99493,8.044561e+07,3,-35,0,2000,1.684,-6,-26,1,-3520,-1609,8256,1936,1891,1942,2047
200040,113.004,4.999,8.064582e+07,3,-25,0,2000,1.666,-1,-30,-1,-6720,-1679,3713,1955,1899,1960,2047
257442,111.996,3.88437,8.084586e+07,3,-4,0,2000,1.657,14,3,10,-6702,-662,1815,1973,1970,1983,2047
143093,111.996,6.988462,8.11033e+07,3,-1,0,2000,1.657,19,3,-8,-7589,-2177,915,1957,1903,1941,2047
187716,111.132,5.327196,8.124639e+07,3,-1,0,2000,1.666,9,4,-4,-5993,-1396,3247,1940,1900,1931,2047
212412,111.132,4.707832,8.143411e+07,3,-1,0,2000,1.666,-7,-11,-7,-5843,-1916,4026,1940,1894,1935,2047
200093,107.28,4.997676,8.164652e+07,3,-1,-1,2000,1.639,13,-9,-11,-5261,-4252,5981,2000,1923,1942,2047
257219,107.388,3.887738,8.184661e+07,3,-1,-1,1971,1.639,-3,14,-7,-5144,-941,-7630,1946,1903,1947,2047
130791,107.388,7.645786,8.210383e+07,-73,-1,-1,1343,1.941,-47,2,1,-3405,1284,-17319,648,704,696,795
199929,99.324,5.001776,8.224685e+07,-113,-2,0,1237,1.932,-98,14,7,-2624,8873,-17461,216,493,602,671
188008,93.528,5.318923,8.244678e+07,-173,-3,3,1176,1.914,-108,1,21,383,18659,-5267,116,814,845,654
212096,93.528,4.714846,8.263478e+07,-194,-22,27,1165,1.905,-135,-19,24,269,21732,2123,116,858,861,674
