timens,GPSnumSat,GPScoord0,GPScoord1,GPSaltitude,GPSspeedms,GPSgroundcourse
0D00:01:04.903324000,16,1.328619,103.7874,82,40.67,262
0D00:01:04.923614000,16,1.328611,103.7874,81,40.67,262
0D00:01:05.123240000,16,1.328607,103.7873,81,43.55,265.7
0D00:01:05.403685000,16,1.328608,103.7872,80,46.7,269.5
0D00:01:05.523716000,16,1.328612,103.7871,79,49.61,271.5
0D00:01:05.703805000,15,1.328612,103.7871,79,52.17,273.1
0D00:01:05.724073000,15,1.328619,103.787,79,52.17,273.1
0D00:01:05.924111000,15,1.32863,103.7869,78,55.67,275.2
0D00:01:06.124174000,15,1.328644,103.7868,78,63.81,276.3
0D00:01:06.314359000,16,1.328644,103.7868,78,68.74,277.2
0D00:01:06.404708000,16,1.32866,103.7866,78,68.74,277.2
0D00:01:06.524513000,16,1.328679,103.7865,77,72.2,277.6
0D00:01:06.724617000,16,1.328698,103.7864,77,74.47,278.1
0D00:01:06.924759000,16,1.328717,103.7862,77,76.17,278
0D00:01:07.115063000,15,1.328717,103.7862,77,77.15,278.2
0D00:01:07.124682000,15,1.328738,103.7861,78,77.15,278.2
0D00:01:07.415116000,15,1.328758,103.786,78,77.68,278.4
0D00:01:07.515176000,16,1.328758,103.786,78,77.96,278.4
0D00:01:07.524875000,16,1.328777,103.7858,78,77.96,278.4
0D00:01:07.734965000,16,1.328789,103.7857,79,76.15,277.1
0D00:01:07.935101000,16,1.328781,103.7856,79,68.72,273
0D00:01:08.115527000,17,1.328781,103.7856,79,59.7,258.9
0D00:01:08.135312000,17,1.328753,103.7855,79,59.7,258.9
0D00:01:08.415801000,17,1.328715,103.7854,78,50.32,248.3
0D00:01:08.515727000,18,1.328715,103.7854,78,43.84,239.1
0D00:01:08.535588000,18,1.328672,103.7854,78,43.84,239.1
0D00:01:08.715952000,16,1.328672,103.7854,78,37.39,228.2
0D00:01:08.735761000,16,1.328627,103.7853,77,37.39,228.2
0D00:01:08.915729000,15,1.328627,103.7853,77,31.41,217.9
0D00:01:08.936010000,15,1.328583,103.7853,77,31.41,217.9
0D00:01:09.136223000,15,1.328543,103.7853,76,26.12,205
0D00:01:09.416430000,15,1.328509,103.7853,75,20.75,191.9
0D00:01:09.536196000,15,1.328482,103.7853,74,16.73,175
0D00:01:09.736304000,15,1.32846,103.7853,73,15.51,149.3
0D00:01:09.936669000,15,1.328442,103.7853,73,17.84,125.9
0D00:01:10.136655000,15,1.328428,103.7854,74,22.17,112.8
0D00:01:10.316524000,16,1.328428,103.7854,74,26.86,105.1
0D00:01:10.416922000,16,1.328417,103.7854,75,26.86,105.1
0D00:01:10.516856000,17,1.328417,103.7854,75,30.9,99.6
0D00:01:10.537139000,17,1.32841,103.7855,76,30.9,99.6
0D00:01:10.737233000,17,1.328406,103.7855,78,34.28,94.6
0D00:01:10.917307000,16,1.328406,103.7855,78,36.56,91.9
0D00:01:10.926977000,16,1.328404,103.7856,79,36.56,91.9
0D00:01:11.117516000,17,1.328404,103.7856,79,38.2,90.8
0D00:01:11.137337000,17,1.328403,103.7857,81,38.2,90.8
0D00:01:11.317472000,18,1.328403,103.7857,81,39.41,90
0D00:01:11.417488000,18,1.328404,103.7858,82,39.41,90
0D00:01:11.527578000,17,1.328404,103.7858,82,40.46,89.4
0D00:01:11.537522000,17,1.328404,103.7858,83,40.46,89.4
0D00:01:11.737473000,17,1.328406,103.7859,83,41.24,89
0D00:01:11.937682000,17,1.328409,103.786,83,41.71,88.5
0D00:01:12.118057000,18,1.328409,103.786,83,42.1,87.6
0D00:01:12.137851000,18,1.328412,103.7861,83,42.1,87.6
0D00:01:12.418477000,18,1.328417,103.7861,83,43.44,86.7
0D00:01:12.538644000,18,1.328423,103.7862,82,44.71,86.3
0D00:01:12.739097000,18,1.328431,103.7863,82,47.5,85.4
0D00:01:12.939483000,18,1.32844,103.7864,81,51.61,84.9
0D00:01:13.139793000,18,1.32845,103.7865,81,57.35,84.5
0D00:01:13.419774000,18,1.328461,103.7866,80,60.69,84
0D00:01:13.530334000,18,1.328473,103.7867,79,62.87,84
0D00:01:13.740595000,18,1.328486,103.7869,78,64.5,83.7
0D00:01:13.920796000,17,1.328486,103.7869,78,65.52,83.9
0D00:01:13.940561000,17,1.328498,103.787,77,65.52,83.9
0D00:01:14.141090000,17,1.328511,103.7871,76,66.28,83.9
0D00:01:14.421711000,17,1.328524,103.7872,76,66.64,83.6
0D00:01:14.541644000,17,1.328538,103.7873,75,63.31,83.7
0D00:01:14.741888000,17,1.328562,103.7874,76,56.65,80.8
0D00:01:14.942457000,17,1.328597,103.7875,76,51.83,70.8
0D00:01:15.142445000,17,1.328638,103.7876,76,47.13,62.1
0D00:01:15.423226000,17,1.328682,103.7876,77,44.18,58
0D00:01:15.523445000,18,1.328682,103.7876,77,41.63,52
0D00:01:15.543265000,18,1.328732,103.7877,77,41.63,52
0D00:01:15.723424000,17,1.328732,103.7877,77,39.48,42.5
0D00:01:15.743772000,17,1.328788,103.7877,78,39.48,42.5
0D00:01:15.943935000,17,1.328846,103.7877,79,36.97,29.7
0D00:01:16.134088000,17,1.328902,103.7877,80,33.62,15.1
0D00:01:16.424443000,17,1.328953,103.7877,81,30.03,3.5
0D00:01:16.524861000,18,1.328953,103.7877,81,26.32,351.1
0D00:01:16.544660000,18,1.328995,103.7877,81,26.32,351.1
0D00:01:16.745403000,18,1.32903,103.7877,81,22.72,338.5
0D00:01:16.945665000,18,1.329055,103.7877,81,20.06,326.5
0D00:01:17.145558000,18,1.329073,103.7877,80,18.02,310.3
0D00:01:17.426020000,18,1.329084,103.7876,80,19.63,293.5
0D00:01:17.546150000,18,1.329092,103.7876,80,22.66,282.1
0D00:01:17.745980000,18,1.329097,103.7875,79,26.11,277.7
0D00:01:17.946216000,18,1.329101,103.7875,79,29.85,274.8
0D00:01:18.146179000,18,1.329102,103.7874,78,34.01,272.7
0D00:01:18.336496000,17,1.329102,103.7874,78,37.89,270.3
0D00:01:18.426210000,17,1.3291,103.7873,78,37.89,270.3
0D00:01:18.546245000,17,1.329094,103.7873,77,40.76,266.8
0D00:01:18.726424000,16,1.329094,103.7873,77,42.97,264.5
0D00:01:18.746703000,16,1.329086,103.7872,77,42.97,264.5
0D00:01:18.946759000,16,1.329076,103.7871,77,44.94,263.7
0D00:01:19.126605000,17,1.329076,103.7871,77,45.87,262.9
0D00:01:19.146924000,17,1.329066,103.787,77,45.87,262.9
0D00:01:19.327057000,16,1.329066,103.787,77,46.4,262.7
0D00:01:19.427032000,16,1.329056,103.7869,77,46.4,262.7
0D00:01:19.526887000,17,1.329056,103.7869,77,45.99,264.4
0D00:01:19.546955000,17,1.329049,103.7869,78,45.99,264.4
0D00:01:19.746838000,17,1.329044,103.7868,79,45.78,266.2
0D00:01:19.927338000,16,1.329044,103.7868,79,46.44,267.2
0D00:01:19.947433000,16,1.32904,103.7867,80,46.44,267.2
0D00:01:20.147540000,16,1.329037,103.7866,82,47.07,268
0D00:01:20.427352000,16,1.329035,103.7865,84,47.48,268.4
0D00:01:20.547660000,16,1.329032,103.7864,86,47.76,268.4
0D00:01:20.747533000,16,1.329029,103.7864,88,47.65,268
0D00:01:20.947725000,16,1.329024,103.7863,91,47.34,267.6
0D00:01:21.148127000,16,1.329019,103.7862,93,47.24,267
0D00:01:21.338279000,15,1.329019,103.7862,93,47.18,266.2
0D00:01:21.428105000,15,1.329013,103.7861,95,47.18,266.2
0D00:01:21.548238000,15,1.329006,103.786,98,46.73,265.6
0D00:01:21.738447000,16,1.329006,103.786,98,46.61,265.1
0D00:01:21.748582000,16,1.328998,103.7859,100,46.61,265.1
0D00:01:21.948707000,16,1.32899,103.7859,103,46.51,264.7
0D00:01:22.149154000,16,1.328982,103.7858,105,46.48,264.9
0D00:01:22.439089000,16,1.328974,103.7857,107,46.6,264.8
0D00:01:22.538996000,15,1.328974,103.7857,107,47.61,263.6
0D00:01:22.549193000,15,1.32896,103.7856,109,47.61,263.6
0D00:01:22.739450000,16,1.32896,103.7856,109,46.56,258.3
0D00:01:22.759249000,16,1.328937,103.7855,112,46.56,258.3
0D00:01:22.949431000,16,1.328902,103.7855,114,44.92,249.1
0D00:01:23.159855000,16,1.328859,103.7854,117,40.96,237.5
0D00:01:23.439929000,16,1.328814,103.7854,120,36.13,225.7
0D00:01:23.559904000,16,1.328772,103.7853,123,30.35,216.3
0D00:01:23.760097000,16,1.328737,103.7853,126,24.14,208.4
0D00:01:23.949959000,16,1.32871,103.7853,128,18.21,201
0D00:01:24.151044000,16,1.328687,103.7853,130,13.6,188.4
0D00:01:24.440471000,16,1.328669,103.7853,131,11.49,170.2
0D00:01:24.560737000,16,1.328656,103.7853,131,10.57,144.5
0D00:01:24.760708000,16,1.328646,103.7854,131,13.64,117.6
0D00:01:24.961117000,16,1.32864,103.7854,131,18.46,102.7
0D00:01:25.141189000,15,1.32864,103.7854,131,23.05,95.3
0D00:01:25.160999000,15,1.328637,103.7854,130,23.05,95.3
0D00:01:25.441301000,15,1.328637,103.7855,129,26.7,91.4
0D00:01:25.561182000,15,1.328638,103.7855,129,29.4,89.7
0D00:01:25.761567000,15,1.328639,103.7856,128,31.4,88.7
0D00:01:25.961774000,15,1.328642,103.7857,127,32.95,87.5
0D00:01:26.161680000,15,1.328645,103.7857,126,34.47,87.3
0D00:01:26.441882000,15,1.328648,103.7858,125,35.45,87.1
0D00:01:26.562263000,15,1.328652,103.7859,125,36.33,87
0D00:01:26.762244000,15,1.328655,103.7859,124,37.14,86.8
0D00:01:26.962181000,15,1.328658,103.786,123,37.77,87.2
0D00:01:27.162589000,15,1.328661,103.7861,123,38.01,87.4
0D00:01:27.342425000,14,1.328661,103.7861,123,38.32,88.1
0D00:01:27.442630000,14,1.328663,103.7861,122,38.32,88.1
0D00:01:27.542708000,15,1.328663,103.7861,122,38.54,88.2
0D00:01:27.562547000,15,1.328665,103.7862,122,38.54,88.2
0D00:01:27.743168000,14,1.328665,103.7862,122,39.72,88.3
0D00:01:27.762757000,14,1.328667,103.7863,121,39.72,88.3
0D00:01:27.963117000,14,1.32867,103.7864,121,45.12,88.5
0D00:01:28.163604000,14,1.328674,103.7865,120,53.07,87.9
0D00:01:28.443557000,14,1.32868,103.7866,120,58.73,87.1
0D00:01:28.563933000,14,1.328686,103.7867,120,61.79,86.6
0D00:01:28.763817000,14,1.328693,103.7868,119,64.19,87
0D00:01:28.964249000,14,1.328699,103.7869,118,65.79,87.1
0D00:01:29.153963000,14,1.328706,103.787,117,66.44,86.7
0D00:01:29.444357000,14,1.328714,103.7872,117,67.02,86.2
0D00:01:29.544577000,13,1.328714,103.7872,117,67.47,86
0D00:01:29.564700000,13,1.328722,103.7873,116,67.47,86
0D00:01:29.744785000,14,1.328722,103.7873,116,67.61,86.6
0D00:01:29.765159000,14,1.32873,103.7874,115,67.61,86.6
0D00:01:29.965326000,14,1.328741,103.7875,114,67.64,86
0D00:01:30.165426000,14,1.328764,103.7876,113,67.25,83.7
0D00:01:30.345839000,13,1.328764,103.7876,113,63.2,74
0D00:01:30.446059000,13,1.328804,103.7877,112,63.2,74
0D00:01:30.546220000,12,1.328804,103.7877,112,53.29,59.5
0D00:01:30.566079000,12,1.328854,103.7878,111,53.29,59.5
0D00:01:30.746670000,13,1.328854,103.7878,111,42.37,48.9
0D00:01:30.766767000,13,1.328904,103.7879,110,42.37,48.9
0D00:01:30.946900000,14,1.328904,103.7879,110,35.05,39.9
0D00:01:30.966826000,14,1.32895,103.7879,109,35.05,39.9
0D00:01:31.147060000,15,1.32895,103.7879,109,29.47,31.9
0D00:01:31.167197000,15,1.328992,103.7879,108,29.47,31.9
0D00:01:31.447326000,15,1.32903,103.7879,106,24.59,24.3
0D00:01:31.547869000,14,1.32903,103.7879,106,20.27,18.1
0D00:01:31.567464000,14,1.329063,103.7879,104,20.27,18.1
0D00:01:31.767973000,14,1.329093,103.7879,102,17.87,8.6
0D00:01:31.968400000,14,1.32912,103.7879,100,15.96,355.9
0D00:01:32.168605000,14,1.329142,103.7879,98,14.51,340.8
0D00:01:32.449144000,14,1.32916,103.7879,96,14.17,321.5
0D00:01:32.569218000,14,1.329175,103.7879,95,15.65,304.7
0D00:01:32.769611000,14,1.329186,103.7878,93,18.18,292.5
0D00:01:32.969666000,16,1.329186,103.7878,93,21.23,284.4
0D00:01:32.989794000,16,1.329195,103.7878,92,21.23,284.4
0D00:01:33.190275000,16,1.329201,103.7877,91,24.48,279
0D00:01:33.470498000,16,1.329204,103.7877,90,27.61,275.5
0D00:01:33.570741000,17,1.329204,103.7877,90,31.3,271.8
0D00:01:33.590604000,17,1.329204,103.7876,89,31.3,271.8
0D00:01:33.770891000,16,1.329204,103.7876,89,34.26,269.5
0D00:01:33.791319000,16,1.329203,103.7876,89,34.26,269.5
0D00:01:33.941408000,4,1.329203,103.7876,89,36.88,267.6
0D00:01:33.951553000,4,1.329199,103.7875,89,36.88,267.6
0D00:01:34.151716000,4,1.329196,103.7874,90,38.15,266.6
0D00:01:34.442054000,4,1.329193,103.7874,90,39.03,267
0D00:01:34.552119000,4,1.329191,103.7873,91,39.84,267.7
0D00:01:34.752745000,4,1.329189,103.7872,92,40.68,268.3
0D00:01:34.943081000,6,1.329189,103.7872,92,40.6,268.5
0D00:01:34.963006000,6,1.329187,103.7871,93,40.6,268.5
0D00:01:35.163399000,6,1.329186,103.7871,94,40.39,268.9
0D00:01:35.443609000,6,1.329185,103.787,95,40.53,269.5
0D00:01:35.553700000,6,1.329183,103.7869,95,40.23,268.7
0D00:01:35.754166000,6,1.329182,103.7869,96,40.02,268.9
0D00:01:35.944276000,8,1.329182,103.7869,96,40,269.4
0D00:01:35.964405000,8,1.329181,103.7868,97,40,269.4
0D00:01:36.164956000,8,1.329182,103.7867,98,39.71,269.9
0D00:01:36.445136000,8,1.329183,103.7866,99,39.1,270.5
0D00:01:36.565479000,8,1.329186,103.7866,100,38.6,271.4
0D00:01:36.765671000,8,1.329189,103.7865,101,38.06,272.4
0D00:01:36.955731000,8,1.329192,103.7864,102,37.63,272.6
0D00:01:37.165749000,8,1.329195,103.7864,102,37.21,272.8
0D00:01:37.446021000,8,1.329197,103.7863,103,37.1,272.4
0D00:01:37.565799000,8,1.3292,103.7862,104,37.06,272.3
0D00:01:37.766262000,8,1.329203,103.7862,104,36.89,272.5
0D00:01:37.966169000,8,1.329206,103.7861,105,37.03,272.8
0D00:01:38.166379000,8,1.329209,103.786,106,36.66,272.5
0D00:01:38.446675000,8,1.329213,103.786,106,36.44,272.8
0D00:01:38.567017000,8,1.329216,103.7859,107,36.14,272.9
0D00:01:38.766757000,8,1.32922,103.7858,108,35.91,273.1
0D00:01:38.966771000,8,1.329223,103.7858,108,35.92,273.4
0D00:01:39.167166000,8,1.329226,103.7857,108,35.77,272.8
0D00:01:39.447118000,8,1.329228,103.7857,108,35.83,272.1
0D00:01:39.567443000,8,1.329226,103.7856,108,36.02,270.9
0D00:01:39.767419000,8,1.329218,103.7855,109,36.04,266
0D00:01:39.967562000,8,1.329202,103.7855,109,34.99,259.4
0D00:01:40.167516000,8,1.329179,103.7854,109,33.46,250.6
0D00:01:40.447841000,8,1.329149,103.7854,109,31.32,241.5
0D00:01:40.568278000,8,1.329117,103.7853,110,29,233.7
0D00:01:40.768254000,8,1.329083,103.7853,110,26.42,225
0D00:01:40.968049000,8,1.329049,103.7853,110,23.77,216.9
0D00:01:41.168408000,8,1.329017,103.7853,109,20.76,208.4
0D00:01:41.458631000,8,1.328988,103.7853,109,18.13,200.3
0D00:01:41.578381000,8,1.328963,103.7853,108,15.42,192.5
0D00:01:41.768649000,8,1.32894,103.7853,107,13.26,182
0D00:01:41.968900000,8,1.32892,103.7853,106,12.37,167.8
0D00:01:42.168826000,8,1.328902,103.7853,105,11.99,152.2
0D00:01:42.458915000,8,1.328886,103.7853,103,12.73,137.1
0D00:01:42.569184000,8,1.328872,103.7853,101,15.01,123.2
0D00:01:42.769152000,8,1.32886,103.7854,99,18.26,113.1
0D00:01:42.969302000,8,1.32885,103.7854,98,21.81,106
0D00:01:43.179458000,8,1.328843,103.7854,96,25.37,101.2
0D00:01:43.459311000,8,1.328839,103.7855,95,30.67,96
0D00:01:43.579539000,8,1.328838,103.7856,93,33.61,92.4
0D00:01:43.779646000,8,1.328839,103.7856,92,33.18,90.2
0D00:01:43.979650000,8,1.328841,103.7857,92,33.48,88.4
0D00:01:44.180045000,8,1.328845,103.7857,91,33.64,87.5
0D00:01:44.460271000,8,1.328849,103.7858,90,34.15,86.3
0D00:01:44.580126000,8,1.328852,103.7859,90,34.91,86.4
0D00:01:44.769937000,8,1.328856,103.7859,89,35.69,86.4
0D00:01:44.980356000,8,1.328859,103.786,89,36.3,87.2
0D00:01:45.180394000,8,1.328862,103.7861,89,36.8,87.8
0D00:01:45.460324000,8,1.328865,103.7861,88,39.02,87.4
0D00:01:45.580605000,8,1.328869,103.7862,88,41.33,87.6
0D00:01:45.780610000,8,1.328873,103.7863,87,44.78,87.1
0D00:01:45.980892000,8,1.328879,103.7864,86,50.89,86.9
0D00:01:46.181342000,8,1.328884,103.7865,85,57.21,86.5
0D00:01:46.461493000,8,1.328891,103.7866,84,61.12,87.4
0D00:01:46.581621000,8,1.328898,103.7867,84,63.45,86.3
0D00:01:46.781570000,8,1.328906,103.7868,84,64.73,86.5
0D00:01:46.981559000,8,1.328915,103.787,84,65.81,85.8
0D00:01:47.181868000,8,1.328925,103.7871,84,66.04,85.7
0D00:01:47.462006000,8,1.328934,103.7872,84,65.85,85.5
0D00:01:47.582085000,8,1.328944,103.7873,85,66.06,85.3
0D00:01:47.782179000,8,1.328954,103.7874,86,65.84,85.4
0D00:01:47.982078000,8,1.328962,103.7876,87,65.76,85.3
0D00:01:48.182136000,8,1.328962,103.7877,88,64.81,86.8
0D00:01:48.462586000,8,1.328944,103.7878,87,57.18,93.5
0D00:01:48.583521000,8,1.328907,103.7878,87,49.55,108.3
0D00:01:48.762978000,7,1.328907,103.7878,87,43.13,124.8
0D00:01:48.782816000,7,1.328857,103.7879,86,43.13,124.8
0D00:01:48.982871000,7,1.3288,103.7879,85,39.44,141.5
0D00:01:49.183052000,7,1.32874,103.7879,84,36.21,155
0D00:01:49.463197000,7,1.32868,103.7879,83,34.28,167.6
0D00:01:49.583516000,7,1.328621,103.7879,82,32.9,179.6
0D00:01:49.783623000,7,1.328566,103.7879,80,31.92,190.4
0D00:01:49.983652000,7,1.328516,103.7879,78,31.36,200.7
0D00:01:50.183855000,7,1.328471,103.7879,77,30.9,211
0D00:01:50.464433000,7,1.328432,103.7878,75,30.48,220.4
0D00:01:50.584709000,7,1.328399,103.7878,72,30.57,228.1
0D00:01:50.764573000,6,1.328399,103.7878,72,30.06,237.1
0D00:01:50.784935000,6,1.328373,103.7877,70,30.06,237.1
0D00:01:50.985029000,6,1.328352,103.7877,68,29.94,245.1
0D00:01:51.185622000,6,1.328335,103.7876,65,30.08,249.8
0D00:01:51.465959000,6,1.328323,103.7876,62,30.49,254.1
0D00:01:51.586226000,6,1.328315,103.7875,60,31.08,259.2
0D00:01:51.776104000,7,1.328315,103.7875,60,32.4,264.1
0D00:01:51.786524000,7,1.32831,103.7875,58,32.4,264.1
0D00:01:51.986720000,7,1.328308,103.7874,57,33.75,266.2
0D00:01:52.186712000,7,1.328306,103.7873,56,34.85,268.1
0D00:01:52.477240000,7,1.328306,103.7873,54,35.7,269.4
0D00:01:52.586899000,7,1.328307,103.7872,54,36.31,270.1
0D00:01:52.787351000,7,1.328308,103.7871,53,36.79,270.6
0D00:01:52.987714000,7,1.328311,103.7871,52,37.04,271.4
0D00:01:53.187512000,7,1.328315,103.787,52,37.31,272.5
0D00:01:53.477789000,7,1.328321,103.7869,52,37.29,274
0D00:01:53.588119000,7,1.328331,103.7869,52,37.83,276.6
0D00:01:53.788055000,7,1.328345,103.7868,52,38.51,279.3
0D00:01:53.988408000,7,1.328361,103.7867,53,39.81,282.1
0D00:01:54.178134000,8,1.328361,103.7867,53,39.82,283.7
0D00:01:54.188310000,8,1.328378,103.7867,54,39.82,283.7
0D00:01:54.478565000,8,1.328396,103.7866,55,39.77,284.1
0D00:01:54.598396000,8,1.328413,103.7865,56,39.78,284.1
0D00:01:54.788987000,8,1.328429,103.7865,58,39.89,283.6
0D00:01:54.988904000,8,1.328445,103.7864,61,41.33,282.2
0D00:01:55.188873000,8,1.328458,103.7863,63,41.56,281.1
0D00:01:55.479042000,8,1.328468,103.7862,65,40.26,279.5
0D00:01:55.589098000,8,1.328472,103.7862,68,39.37,276.3
0D00:01:55.789277000,8,1.328468,103.7861,70,37.87,271.4
0D00:01:55.989308000,8,1.328455,103.786,72,36.09,262.8
0D00:01:56.189684000,8,1.328435,103.786,74,33.6,253.9
0D00:01:56.479715000,8,1.32841,103.7859,76,30.66,245.5
0D00:01:56.589972000,8,1.328382,103.7859,77,27.78,237.1
0D00:01:56.800027000,8,1.328356,103.7859,78,23.74,230
0D00:01:56.999933000,8,1.328331,103.7859,79,19.62,223
0D00:01:57.199956000,8,1.328309,103.7858,80,15.77,216.1
0D00:01:57.490165000,8,1.328289,103.7858,80,12.69,205
0D00:01:57.600865000,8,1.328272,103.7858,80,10.71,188.1
0D00:01:57.800596000,8,1.32826,103.7859,80,9.8,149.4
0D00:01:58.001052000,8,1.328252,103.7859,80,16.48,109.3
0D00:01:58.201144000,8,1.328249,103.7859,79,16.69,101
0D00:01:58.491297000,8,1.328247,103.786,78,18.21,92.9
0D00:01:58.601476000,8,1.328246,103.786,77,20.1,93
0D00:01:58.801573000,8,1.328248,103.786,76,22.16,88.7
0D00:01:59.001425000,8,1.328252,103.7861,75,24.42,86.3
0D00:01:59.201381000,8,1.328258,103.7861,74,27.48,84.3
0D00:01:59.491618000,8,1.328266,103.7862,73,31.32,82.9
0D00:01:59.601700000,8,1.328276,103.7863,73,32.73,81.3
0D00:01:59.802148000,8,1.328287,103.7863,72,34.03,80.4
0D00:02:00.002219000,8,1.328299,103.7864,71,35.32,79.7
0D00:02:00.202094000,8,1.328311,103.7865,71,37.96,79.8
0D00:02:00.482566000,8,1.328323,103.7865,70,42.99,80.7
0D00:02:00.602666000,8,1.328337,103.7866,68,50.67,81.7
0D00:02:00.802735000,8,1.328351,103.7867,67,55.56,82
0D00:02:01.012913000,8,1.328366,103.7868,66,58.83,82
0D00:02:01.202773000,8,1.328383,103.7869,65,60.99,81.9
0D00:02:01.493278000,8,1.328401,103.7871,65,62.56,81.3
0D00:02:01.613734000,8,1.328418,103.7872,65,63.46,81
0D00:02:01.813816000,8,1.328436,103.7873,65,64.09,81.1
0D00:02:02.013904000,8,1.328453,103.7874,66,64.04,81.5
0D00:02:02.213765000,8,1.328471,103.7875,66,64.66,81.5
0D00:02:02.494362000,8,1.32849,103.7876,67,64.68,80.8
0D00:02:02.614314000,8,1.328511,103.7877,68,64.53,80.2
0D00:02:02.814252000,8,1.328538,103.7879,69,64.59,78.8
0D00:02:03.004154000,8,1.32858,103.7879,69,59.3,73
0D00:02:03.204219000,8,1.328635,103.788,69,51.67,56.8
0D00:02:03.494664000,8,1.328695,103.788,68,42.6,42.1
0D00:02:03.614994000,8,1.328755,103.7881,67,37.29,25.1
0D00:02:03.814956000,8,1.328813,103.7881,66,33.63,7.4
0D00:02:04.015306000,8,1.328863,103.788,64,30.74,349.8
0D00:02:04.215766000,8,1.328903,103.788,63,28.45,332.1
0D00:02:04.495772000,8,1.328933,103.788,61,28.08,314.9
0D00:02:04.616132000,8,1.328954,103.7879,59,28.13,300.3
0D00:02:04.816544000,8,1.328966,103.7879,58,28.78,287.7
0D00:02:05.016571000,8,1.328971,103.7878,56,29.63,279.3
0D00:02:05.217081000,8,1.328972,103.7878,55,30.41,273.2
0D00:02:05.507046000,8,1.328968,103.7877,54,31.3,268.5
0D00:02:05.616891000,8,1.328961,103.7877,53,32.02,264.6
0D00:02:05.817434000,8,1.328952,103.7876,52,32.41,262
0D00:02:06.017746000,8,1.32894,103.7875,51,32.62,259.7
0D00:02:06.217734000,8,1.328928,103.7875,50,32.81,258.3
0D00:02:06.498106000,8,1.328914,103.7874,50,32.55,257.1
0D00:02:06.617811000,8,1.328899,103.7874,49,32.21,255.5
0D00:02:06.818030000,8,1.328884,103.7873,49,31.64,254.2
0D00:02:07.018005000,8,1.328869,103.7873,49,31.57,254.5
0D00:02:07.218564000,8,1.328856,103.7872,48,31.13,255.6
0D00:02:07.508391000,8,1.328844,103.7872,48,30.46,256.9
0D00:02:07.618608000,8,1.328835,103.7871,48,29.72,259.4
0D00:02:07.818840000,8,1.328829,103.787,48,29.42,262.2
0D00:02:08.018673000,8,1.328824,103.787,49,29.57,264.6
0D00:02:08.208987000,8,1.32882,103.7869,49,28.8,265.8
0D00:02:08.498824000,8,1.328817,103.7869,49,28.18,266.3
0D00:02:08.619112000,8,1.328815,103.7868,49,27.31,267.1
0D00:02:08.819476000,8,1.328814,103.7868,49,26.98,268.8
0D00:02:09.019762000,8,1.328815,103.7868,48,26.09,270.1
0D00:02:09.219695000,8,1.328816,103.7867,47,25.55,271.6
0D00:02:09.499985000,8,1.328819,103.7867,46,25.17,272
0D00:02:09.620188000,8,1.328823,103.7866,45,24.93,274.3
0D00:02:09.819889000,8,1.328827,103.7866,44,24.89,275.1
0D00:02:10.020237000,8,1.328833,103.7865,43,24.73,276.4
0D00:02:10.220154000,8,1.328839,103.7865,42,24.35,277.7
0D00:02:10.500526000,8,1.328849,103.7864,41,24.4,280.2
0D00:02:10.620717000,8,1.328862,103.7864,40,24.16,284.3
0D00:02:10.820511000,8,1.32888,103.7864,39,23.51,291.2
0D00:02:11.021029000,8,1.328899,103.7863,39,22.17,299.2
0D00:02:11.221041000,8,1.328919,103.7863,38,20.45,303.4
0D00:02:11.511041000,8,1.328939,103.7863,36,18.67,306.1
0D00:02:11.621203000,8,1.328958,103.7863,35,17.17,307
0D00:02:11.821524000,8,1.328975,103.7862,33,15.25,311.5
0D00:02:12.021548000,8,1.328991,103.7862,31,12.36,320.9
0D00:02:12.221850000,8,1.329004,103.7862,29,9.21,327.5
0D00:02:12.511944000,8,1.329009,103.7862,28,5.71,342.6
0D00:02:12.621804000,8,1.329004,103.7862,27,1.84,349.5
0D00:02:12.822223000,8,1.328995,103.7862,27,6.19,130
0D00:02:13.022625000,8,1.328986,103.7862,26,5.74,142.7
