timens,GPSnumSat,GPScoord0,GPScoord1,GPSaltitude,GPSspeedms,GPSgroundcourse,loopIteration,axisP0,axisP1,axisP2,axisI0,axisI1,axisI2,axisD0,axisD1,axisD2,rcCommand0,rcCommand1,rcCommand2,rcCommand3,vbatLatestV,rssi,gyroADC0,gyroADC1,gyroADC2,accSmooth0,accSmooth1,accSmooth2,motor0,motor1,motor2,motor3,flightModeFlagsflags,stateFlagsflags,failsafePhaseflags,rxSignalReceived,rxFlightChannelsValid,acceleration_G
0D00:02:40.571218000,8,1.328971,103.7878,91,58.45,74.1,84608,25,15,6,-99,-84,67,-11,-3,0,126,-23,-1,1424,1.604,1023,58,-31,-3,-1669,-23078,6122,1100,1087,288,1028,,,,1,1,0.607886
0D00:02:40.771382000,8,1.328963,103.7879,90,49.97,87.7,85000,10,14,5,-73,-62,78,-10,0,0,59,-77,-22,1516,1.586,1023,27,-64,-14,-3230,-18153,8138,1328,1156,553,1214,,,,1,1,1.019592
0D00:02:40.971595000,8,1.328941,103.788,88,44.12,99.4,85392,4,0,14,-62,-49,95,-2,0,0,61,-65,-23,1544,1.56,1023,34,-42,-17,-5359,-16166,13001,1419,1118,585,1357,,,,1,1,0.9004483
0D00:02:41.171942000,8,1.328905,103.788,86,41.85,111.9,85784,7,3,16,-50,-36,107,-1,-3,0,106,-21,-54,1561,1.56,1023,61,-18,-35,-5194,-14481,9788,1470,1050,664,1434,,,,1,1,0.8546913
0D00:02:41.363878000,7,1.328905,103.788,86,41.68,124,86160,7,-2,-15,-36,-28,103,0,-1,0,114,-12,-78,1578,1.551,1023,67,-5,-37,-4824,-14715,11699,1392,1128,829,1406,,,,1,1,0.8154834
0D00:02:41.474179000,7,1.328859,103.7881,86,41.68,124,86376,0,3,-25,-32,-25,94,-20,5,0,121,-4,-85,1567,1.56,1023,79,-6,-38,-3785,-14823,12938,1420,1166,835,1245,,,,1,1,0.4686387
0D00:02:41.564148000,8,1.328859,103.7881,86,39.5,135.3,86552,0,-4,-36,-30,-21,79,-3,3,0,125,-3,-91,1536,1.569,1023,81,3,-38,-3389,-14526,11256,1232,1134,867,1180,,,,1,1,0.3622605
0D00:02:41.572579000,8,1.328803,103.7881,85,39.5,135.3,86568,-1,0,-26,-30,-22,78,-5,5,0,125,-3,-92,1527,1.56,1023,84,-2,-42,-3279,-14472,11332,1262,1091,829,1158,,,,1,1,0.03394745
0D00:02:41.764439000,7,1.328803,103.7881,85,39.41,147.2,86944,2,5,-21,-19,-15,53,6,7,0,158,0,-96,1497,1.577,1023,105,-6,-46,-1831,-13750,10820,1119,977,916,1085,,,,1,1,0.7707648
0D00:02:41.784843000,7,1.328741,103.7882,86,39.41,147.2,86984,6,1,-41,-17,-14,50,5,-4,0,160,0,-98,1487,1.586,1023,102,-1,-39,-1754,-13514,9729,994,1036,929,1057,,,,1,1,0.08196959
0D00:02:41.972604000,7,1.328677,103.7882,88,37.7,160.5,87352,5,0,-27,10,-9,27,-18,1,0,171,9,-105,1466,1.595,1023,113,6,-49,-607,-12075,8958,951,984,935,974,,,,1,1,0.7215688
0D00:02:42.172888000,7,1.328616,103.7882,89,34.91,171.9,87744,5,0,-35,13,-2,4,8,-3,0,170,13,-105,1456,1.595,1023,112,8,-46,-4,-10628,10268,790,964,1066,944,,,,1,1,0.7127334
0D00:02:42.474734000,7,1.328562,103.7882,91,32.73,182.9,88336,0,5,-38,7,11,-44,30,5,0,24,0,-55,1409,1.604,1023,16,-6,-16,673,-8106,9861,614,900,1181,686,,,,1,1,1.007076
0D00:02:42.573005000,7,1.328518,103.7882,93,28.38,195.5,88528,7,-4,1,7,13,-54,2,-5,0,3,0,-43,1386,1.613,1023,-6,5,-24,445,-6775,8923,640,875,971,708,,,,1,1,0.2842947
0D00:02:42.772983000,7,1.328484,103.7881,94,24.26,208,88920,1,-4,33,10,3,-52,4,0,0,-35,15,-8,1360,1.622,1023,-24,15,-16,351,-5197,7728,661,753,825,743,,,,1,1,0.4945429
0D00:02:42.973174000,7,1.328456,103.7881,95,21.66,219.9,89312,-4,-2,10,7,0,-34,6,1,0,-41,15,-3,1355,1.622,1023,-22,12,-5,623,-4420,6891,653,773,809,706,,,,1,1,0.4420119
0D00:02:43.185556000,7,1.328435,103.7881,96,20.76,230.7,89728,-1,0,15,0,-1,-20,0,1,0,-34,0,0,1347,1.631,1023,-21,0,-5,-504,-3384,5241,709,734,728,707,,,,1,1,0.4494445
0D00:02:43.365278000,8,1.328435,103.7881,96,20.93,240,90080,-2,0,-6,-1,-1,-11,3,-3,0,-35,0,3,1392,1.622,1023,-20,1,4,-816,-2474,4768,761,863,838,780,,,,1,1,0.3834436
0D00:02:43.475468000,8,1.328417,103.788,96,20.93,240,90296,1,1,4,-1,0,-6,2,1,0,-21,15,16,1466,1.604,1023,-15,8,7,-681,-2814,6893,957,950,979,957,,,,1,1,0.2350945
0D00:02:43.577628000,8,1.328403,103.788,97,21.58,246.8,90496,3,0,3,0,1,-3,2,-1,0,-10,31,16,1521,1.586,1023,-10,20,7,-1239,-2378,8851,1063,1061,1083,1085,,,,1,1,0.2247312
0D00:02:43.777434000,8,1.328391,103.788,97,23.26,252.2,90888,4,-2,7,1,0,1,2,5,0,-4,25,8,1590,1.569,1023,-7,18,2,-946,-1845,10746,1221,1162,1221,1249,,,,1,1,0.47375
0D00:02:43.985828000,8,1.328383,103.7879,97,27.03,258.7,91296,3,0,2,2,0,2,6,3,0,-3,0,0,1648,1.551,1023,-6,-1,-1,-1486,-1251,10673,1325,1280,1359,1360,,,,1,1,0.5741988
0D00:02:44.185863000,8,1.328377,103.7878,97,31.52,263.2,91688,0,0,-4,3,1,2,2,-1,0,-3,-12,-1,1721,1.524,1023,-3,-9,1,-1804,-881,10563,1462,1463,1504,1488,,,,1,1,0.642722
0D00:02:44.475911000,8,1.328374,103.7878,97,36.45,265.9,92256,0,0,1,5,6,3,0,0,0,-2,-3,-1,1805,1.48,1023,0,-2,-2,-3591,-498,7834,1668,1610,1662,1660,,,,1,1,1.077701
0D00:02:44.577982000,8,1.328371,103.7877,97,41.76,267.5,92456,0,0,0,6,5,4,0,1,0,-1,-3,-1,1833,1.462,1023,-2,-1,-1,-3839,-275,8738,1715,1664,1728,1721,,,,1,1,0.4345041
0D00:02:44.778213000,8,1.32942,103.7861,23,0.05,316,92848,0,0,0,7,6,5,0,0,0,0,0,-1,1955,1.418,1023,1,-1,-1,-4662,70,7786,1966,1905,1975,1974,,,,1,1,0.0009775841
0D00:02:44.978322000,8,1.328367,103.7875,98,50.88,269,93240,1,0,1,9,2,11,0,0,0,1,0,-3,2000,1.418,1023,-6,5,-4,-4381,-605,9822,2003,1929,1993,2040,,,,1,1,1.037874
0D00:02:45.178363000,8,1.328366,103.7874,98,55.83,269.3,93632,0,-1,0,9,1,11,1,0,0,1,0,-3,2000,1.409,1023,-3,7,1,-4557,43,2172,1993,1938,2000,2044,,,,1,1,1.13846
0D00:02:45.476836000,8,1.328366,103.7873,99,59.31,269.9,94216,0,0,0,10,0,12,-2,0,0,2,0,-4,2000,1.427,1023,1,1,0,-4217,-984,-2186,2005,1950,1987,2047,,,,1,1,1.804529
0D00:02:45.578915000,8,1.329419,103.7861,23,0.03,316,94416,0,0,-3,10,-1,13,0,0,0,2,0,-5,2000,1.427,1023,5,-1,4,-4386,-264,2498,1999,1950,1991,2047,,,,1,1,0.0005121254
0D00:02:45.778853000,8,1.328367,103.7871,100,63.59,270.3,94808,-1,0,0,6,0,13,0,0,0,3,0,-5,2000,1.418,1023,9,-6,-3,-4611,-1482,2293,2018,1941,1978,2044,,,,1,1,1.29603
0D00:02:45.987330000,8,1.328368,103.787,101,64.76,270.3,95216,1,0,-1,8,-1,13,1,0,0,2,0,-5,2000,1.418,1023,-10,4,0,-4052,-1543,-498,1984,1928,1977,2047,,,,1,1,1.376246
0D00:02:46.179333000,8,1.32837,103.7868,102,65.39,270.7,95592,0,0,-1,9,-2,12,0,0,0,0,0,-8,2000,1.418,1023,-2,5,-1,-3966,-1261,2127,1984,1946,1980,2047,,,,1,1,1.279824
0D00:02:46.481437000,8,1.328372,103.7867,103,65.85,271,96184,0,1,0,11,-3,13,0,0,0,3,0,-8,2000,1.427,1023,-2,-8,-7,-3946,-873,302,1982,1918,1970,2047,,,,1,1,2.027885
0D00:02:46.579605000,8,1.329419,103.7861,23,0.06,316,96376,0,0,0,10,-1,14,0,0,0,1,0,-10,2000,1.444,1023,-4,2,-3,-4144,-1169,-3773,1986,1925,1975,2047,,,,1,1,0.002074141
0D00:02:46.779817000,8,1.328378,103.7865,104,66.57,271.6,96768,0,-1,2,12,-3,14,-1,0,0,1,0,-10,2000,1.427,1023,2,10,-10,-4013,-1523,1063,1979,1922,1950,2047,,,,1,1,1.358625
0D00:02:46.979940000,8,1.328382,103.7864,105,66.47,271.6,97160,-1,2,6,8,-2,12,6,1,0,0,0,-23,1789,1.489,1023,2,-3,-16,-3942,-1024,-3150,1634,1532,1605,1700,,,,1,1,1.355981
0D00:02:47.180082000,8,1.328386,103.7862,106,66.46,271.8,97552,-1,1,0,9,-6,12,2,0,0,-4,0,-4,1531,1.595,1023,-2,-1,-2,-3720,-1398,-10836,1084,1048,1076,1164,,,,1,1,1.355906
0D00:02:47.482288000,8,1.328389,103.7861,107,64.14,271.9,98144,11,-2,-21,22,-8,2,0,5,0,-60,-1,0,1366,1.622,1023,-50,2,7,-2834,4399,-10731,611,731,878,812,,,,1,1,1.975891
0D00:02:47.580303000,8,1.32839,103.786,107,58.02,271.6,98336,7,-2,-18,34,-13,-3,0,4,0,-79,-1,0,1352,1.613,1023,-58,2,6,-2590,6413,-8748,543,710,860,804,,,,1,1,0.5796973
0D00:02:47.792658000,8,1.328386,103.7859,107,52.47,269.7,98752,12,-4,-31,57,-24,-20,5,1,0,-88,-1,3,1336,1.613,1023,-70,4,13,-2285,10294,-5341,318,703,944,822,,,,1,1,1.135807
0D00:02:47.992945000,8,1.328376,103.7859,106,48.02,265.9,99144,-11,0,-24,74,-43,-41,1,3,0,-97,-3,32,1334,1.613,1023,-51,-2,26,-1458,12177,-1790,281,793,910,787,,,,1,1,0.9804059
0D00:02:48.192994000,8,1.328358,103.7858,106,44.48,260.3,99536,-5,2,-14,63,-46,-53,-2,4,0,-132,-35,47,1364,1.604,1023,-82,-25,31,-1505,12833,994,365,877,955,818,,,,1,1,0.9070519
0D00:02:48.482997000,8,1.328332,103.7857,104,41.67,253.2,100104,-30,10,-2,43,-32,-57,-25,15,0,-160,-42,51,1450,1.586,1023,-78,-37,29,-2732,13521,8055,799,1114,1025,776,,,,1,1,1.231848
0D00:02:48.593358000,8,1.328297,103.7857,103,39.22,244.9,100320,-16,6,7,9,-21,-58,-8,5,0,-162,-38,52,1466,1.586,1023,-93,-31,26,-3251,12385,7806,858,1138,1020,828,,,,1,1,0.441219
0D00:02:48.793282000,8,1.328253,103.7856,101,37.58,234.6,100712,1,-7,-28,0,-27,-76,10,-4,0,-162,-26,52,1523,1.56,1023,-112,-9,38,-2291,13181,12128,714,1381,1253,958,,,,1,1,0.7658658
0D00:02:48.981053000,8,1.328202,103.7856,100,35.98,223.2,101080,-5,4,3,-5,-32,-94,-3,-2,0,-157,-22,54,1581,1.56,1023,-101,-19,28,-1785,12810,11489,948,1509,1302,1020,,,,1,1,0.6886851
0D00:02:49.181426000,8,1.328147,103.7855,100,34.15,210,101472,2,5,10,-11,-27,-92,-23,3,0,-136,-4,42,1567,1.533,1023,-93,-8,19,-1627,11638,14598,1011,1473,1236,946,,,,1,1,0.6975268
0D00:02:49.483436000,8,1.328093,103.7855,100,31.92,194.9,102064,0,2,0,-5,-23,-82,-15,-6,0,-67,0,25,1547,1.551,1023,-43,-3,14,-1606,8810,11369,916,1430,1208,949,,,,1,1,0.982687
0D00:02:49.581435000,8,1.328043,103.7855,100,29.12,179.2,102256,1,0,10,-9,-22,-79,18,-5,0,-26,0,25,1578,1.56,1023,-18,-1,10,-1954,8179,13188,942,1386,1310,1117,,,,1,1,0.2909002
0D00:02:49.781488000,8,1.328001,103.7856,101,26.43,164.8,102648,-3,9,33,-10,-8,-54,-6,7,0,-3,0,25,1518,1.569,1023,1,-10,2,-2435,6993,13094,1084,1143,1090,949,,,,1,1,0.5389807
0D00:02:49.994127000,8,1.327964,103.7856,101,25.59,147.8,103064,8,0,17,11,-1,-32,3,0,0,-3,21,17,1447,1.586,1023,-10,13,3,-2205,5642,7571,831,908,1005,945,,,,1,1,0.5546822
0D00:02:50.173784000,7,1.327964,103.7856,101,26.08,134.1,103416,0,0,15,13,0,-20,-1,2,0,-17,23,38,1432,1.604,1023,-10,14,15,-1868,4489,6346,859,872,937,900,,,,1,1,0.4776202
0D00:02:50.181916000,7,1.327934,103.7856,102,26.08,134.1,103432,0,2,17,13,0,-20,-1,1,0,-18,22,38,1431,1.604,1023,-12,12,14,-1876,4499,6253,866,859,934,901,,,,1,1,0.02161902
0D00:02:50.483858000,7,1.327908,103.7857,103,26.57,125.4,104024,-3,-1,0,15,0,-12,-1,-3,0,-64,0,35,1442,1.604,1023,-37,1,19,-2025,5027,6213,847,926,953,922,,,,1,1,0.8177981
0D00:02:50.581791000,7,1.327887,103.7857,103,27.37,118.7,104216,0,0,3,15,-1,-11,-13,6,0,-47,0,32,1447,1.604,1023,-31,1,16,-1723,5284,6886,904,924,960,902,,,,1,1,0.2732341
0D00:02:50.781937000,7,1.327871,103.7858,104,27.73,111.5,104608,0,0,4,16,0,-9,0,-1,0,0,0,20,1431,1.604,1023,0,0,9,-2031,4842,4919,838,872,934,916,,,,1,1,0.5657542
0D00:02:50.981850000,7,1.32786,103.7858,104,28.39,104.4,105000,0,0,-5,14,0,-9,0,0,0,6,5,16,1424,1.604,1023,4,3,10,-2019,3738,4334,808,875,946,874,,,,1,1,0.5785454
0D00:02:51.185974000,7,1.327854,103.7859,104,28.83,99.2,105400,0,-1,0,12,1,-9,0,1,0,28,22,12,1420,1.604,1023,19,16,7,-2605,2384,3034,822,860,923,866,,,,1,1,0.5998874
0D00:02:51.484001000,7,1.327851,103.7859,104,29.44,94.6,105984,-2,1,0,7,0,-6,-1,1,0,1,8,0,1429,1.613,1023,3,4,0,-2021,1182,2145,872,882,917,873,,,,1,1,0.8943848
0D00:02:51.581971000,7,1.32785,103.786,104,29.97,92.2,106176,0,0,4,6,2,-4,0,0,0,1,8,0,1474,1.595,1023,0,6,-1,-2427,896,3527,964,959,998,988,,,,1,1,0.2993028
0D00:02:51.794469000,7,1.327849,103.786,104,30.6,90.6,106592,-4,2,0,6,5,-3,-11,4,0,0,0,-1,1587,1.56,1023,4,-3,0,-3289,944,7834,1250,1210,1224,1143,,,,1,1,0.6628378
0D00:02:51.994460000,7,1.327851,103.7861,104,32.09,89.3,106984,0,2,-2,5,6,-3,-2,2,0,0,0,-1,1655,1.533,1023,-1,-2,0,-2896,559,8265,1349,1325,1392,1315,,,,1,1,0.6542009
0D00:02:52.194360000,7,1.327854,103.7862,105,35.24,87.5,107376,2,0,4,6,5,-1,0,2,0,0,0,0,1749,1.498,1023,-3,0,-2,-3737,552,10632,1541,1492,1568,1544,,,,1,1,0.7180913
0D00:02:52.484203000,7,1.32786,103.7862,105,39.27,86.4,107944,0,-1,4,7,6,3,5,0,0,1,8,0,1855,1.462,1023,0,8,-3,-3613,113,10763,1751,1694,1775,1788,,,,1,1,1.160258
0D00:02:52.594308000,7,1.327867,103.7863,105,43.63,85.5,108160,0,0,0,8,4,5,0,0,0,1,1,0,1909,1.436,1023,3,-1,0,-3390,246,10323,1869,1817,1880,1880,,,,1,1,0.4896923
0D00:02:52.794215000,7,1.327876,103.7864,106,48.12,84.8,108552,2,0,-1,7,4,9,1,0,0,0,0,0,1956,1.427,1023,-8,-1,2,-3960,-38,-1947,1965,1898,1978,1987,,,,1,1,0.9805836
0D00:02:52.994387000,7,1.327886,103.7865,106,52.85,84.2,108944,0,0,5,11,1,11,1,0,0,0,0,-1,1982,1.418,1023,-3,0,-10,-3931,-481,2116,1987,1899,1970,2042,,,,1,1,1.078399
0D00:02:53.194686000,7,1.327898,103.7866,107,56.67,83.6,109336,0,0,1,10,1,12,0,0,0,0,1,-1,2000,1.409,1023,2,3,-5,-3889,218,3035,1995,1922,1977,2045,,,,1,1,1.157079
0D00:02:53.484564000,7,1.327911,103.7867,108,59.64,83.3,109904,0,0,0,11,2,13,0,-1,0,0,4,-1,2000,1.418,1023,4,8,-1,-4244,-160,-222,1991,1922,1979,2046,,,,1,1,1.762316
0D00:02:53.594832000,7,1.327925,103.7868,109,61.53,83,110120,0,0,0,11,1,13,-1,0,0,0,4,-1,2000,1.418,1023,3,1,0,-3787,233,1025,1997,1926,1983,2044,,,,1,1,0.6916198
0D00:02:53.794940000,7,1.327939,103.7869,110,62.74,82.9,110512,0,0,1,10,-1,14,0,0,0,0,3,-1,2000,1.418,1023,3,5,-3,-3453,40,8598,1991,1916,1967,2047,,,,1,1,1.279794
0D00:02:53.974707000,8,1.327939,103.7869,110,63.59,82.7,110864,1,-1,0,11,-2,13,0,0,0,0,1,-1,2000,1.418,1023,-8,10,-1,-4017,-302,-1137,1973,1925,1964,2047,,,,1,1,1.165279
0D00:02:53.995044000,8,1.327954,103.7871,111,63.59,82.7,110904,0,0,1,12,-3,14,0,0,0,0,1,-1,2000,1.427,1023,-6,-1,-4,-3829,-130,3111,1968,1899,1962,2047,,,,1,1,0.1318277
0D00:02:54.194913000,8,1.327969,103.7872,112,64.09,82.5,111296,-2,1,-1,12,-1,13,-1,0,0,0,1,-1,2000,1.409,1023,15,-7,2,-3704,241,-3299,1999,1935,1983,2046,,,,1,1,1.30577
0D00:02:54.484871000,8,1.327984,103.7873,112,64.51,82.6,111864,0,0,-1,14,-1,14,0,0,0,0,0,-1,2000,1.418,1023,3,0,3,-3633,694,2082,1973,1917,1980,2047,,,,1,1,1.906747
0D00:02:54.595399000,8,1.327999,103.7874,113,64.6,82.4,112080,0,0,0,12,0,12,0,0,0,0,0,-1,2000,1.418,1023,-2,-2,-1,-4046,776,4913,1979,1913,1980,2047,,,,1,1,0.7278398
0D00:02:54.795253000,8,1.328016,103.7875,114,64.87,82.1,112472,1,-1,-3,8,1,12,1,1,0,-53,0,-1,1894,1.453,1023,-36,5,3,-4154,230,1895,1827,1780,1838,1879,,,,1,1,1.321563
0D00:02:54.995614000,8,1.328033,103.7876,114,65.03,81.8,112864,12,0,12,34,-4,8,12,3,0,-123,-1,-1,1605,1.56,1023,-93,0,-5,-2978,12380,-4613,1141,1041,1338,1454,,,,1,1,1.328183
0D00:02:55.195635000,8,1.328056,103.7877,115,64.09,81,113256,13,-10,-27,61,-11,1,0,-4,0,-150,0,0,1505,1.56,1023,-114,10,10,-2103,21491,-4440,713,985,1233,1230,,,,1,1,1.306763
0D00:02:55.485617000,8,1.328088,103.7878,115,58.01,75.9,113824,4,-2,-42,80,-45,-27,4,6,0,-183,0,3,1406,1.569,1023,-133,2,16,-1143,23370,3875,332,893,1138,993,,,,1,1,1.714766
0D00:02:55.595975000,8,1.328129,103.7879,115,51.37,66.1,114040,-30,7,-9,34,-39,-37,18,-5,0,-186,0,3,1383,1.577,1023,-101,-9,5,-951,18777,3339,523,948,875,824,,,,1,1,0.5778889
0D00:02:55.796093000,8,1.328175,103.788,114,44.08,54.7,114432,3,-6,-43,10,-41,-55,15,5,0,-186,0,1,1349,1.577,1023,-135,6,16,-976,15720,7411,301,1002,933,657,,,,1,1,0.899205
0D00:02:55.996400000,8,1.328221,103.788,113,36.93,45.5,114824,1,-1,-57,12,-44,-101,22,8,0,-178,0,0,1336,1.577,1023,-127,1,20,-916,13292,6742,132,1083,1079,493,,,,1,1,0.7540609
0D00:02:56.196541000,8,1.328262,103.788,111,30.85,37.3,115216,6,12,5,-1,-27,-112,21,16,0,-165,0,0,1395,1.569,1023,-120,-14,-2,-984,10088,11030,500,1005,1142,620,,,,1,1,0.6293935
0D00:02:56.499061000,8,1.328299,103.788,110,24.88,28.6,115808,2,5,23,4,-9,-83,2,7,0,-107,0,0,1440,1.56,1023,-72,-6,-8,-1330,6122,12338,749,1021,1082,781,,,,1,1,0.7672475
0D00:02:56.609106000,8,1.328328,103.788,108,19.15,16.2,116024,1,3,10,10,0,-76,-8,-10,0,-104,0,0,1449,1.56,1023,-69,-5,-3,-2156,5205,12105,745,1094,1073,794,,,,1,1,0.2148177
0D00:02:56.797422000,8,1.328351,103.788,106,14.71,359.4,116392,8,9,1,28,11,-68,-21,-6,0,-80,0,0,1461,1.569,1023,-59,-10,0,-2740,4408,11777,793,1041,1174,796,,,,1,1,0.282378
0D00:02:56.997497000,8,1.328365,103.788,104,11.34,335.9,116784,-11,2,-10,32,11,-72,-20,0,0,-4,0,0,1463,1.56,1023,9,-3,4,-3514,4171,11523,791,1115,1184,729,,,,1,1,0.2312794
0D00:02:57.197522000,8,1.328369,103.788,102,9.75,303.6,117176,-5,-1,45,15,11,-61,7,0,0,0,-1,-1,1489,1.56,1023,5,1,-16,-3657,3613,9877,954,978,1109,990,,,,1,1,0.1988016
0D00:02:57.487560000,8,1.328365,103.788,100,11.07,269.8,117744,0,-3,16,9,10,-35,8,-2,0,10,-3,0,1400,1.586,1023,7,2,-6,-3402,1976,8308,753,824,919,812,,,,1,1,0.3272906
0D00:02:57.597583000,8,1.328353,103.788,98,15.24,251.3,117960,-2,-2,37,9,8,-27,2,0,0,13,-1,0,1392,1.595,1023,11,1,-13,-3626,1659,7116,828,752,820,842,,,,1,1,0.1709226
0D00:02:57.797512000,8,1.328335,103.7879,96,18.66,243.4,118352,3,0,12,8,5,-16,0,1,0,19,-38,13,1364,1.595,1023,8,-23,3,-3635,440,5198,728,719,810,758,,,,1,1,0.3802931
0D00:02:57.997801000,8,1.328314,103.7879,94,21.53,239.9,118744,-2,-1,9,10,5,-13,-3,0,0,19,-38,10,1393,1.586,1023,14,-23,2,-4493,508,5692,803,803,843,802,,,,1,1,0.4395741
0D00:02:58.197676000,8,1.32829,103.7879,92,23.36,237.8,119136,-2,0,11,5,3,-11,0,-4,0,25,-39,0,1397,1.604,1023,18,-25,-4,-4522,287,6993,811,808,830,834,,,,1,1,0.4759511
0D00:02:58.499700000,8,1.328264,103.7878,90,25.38,236.8,119728,-2,-1,22,-1,3,-2,-2,2,0,37,-27,-1,1393,1.595,1023,26,-16,-9,-5190,-703,6979,888,770,760,832,,,,1,1,0.7813832
0D00:02:58.609934000,8,1.328235,103.7878,89,27.33,236.2,119944,-4,0,9,-5,4,2,-8,0,0,37,-20,-1,1393,1.595,1023,28,-13,-4,-5591,-920,5706,895,816,752,787,,,,1,1,0.3071045
0D00:02:58.810001000,8,1.328207,103.7877,87,28.57,236.5,120336,0,-1,11,-8,4,7,-1,1,0,4,-15,-1,1393,1.595,1023,3,-8,-5,-5669,-1340,6079,894,782,751,823,,,,1,1,0.582662
0D00:02:58.997930000,8,1.328178,103.7877,86,29.43,237.5,120704,-5,-2,2,-8,3,11,0,5,0,0,0,0,1368,1.604,1023,5,2,-1,-5167,-1099,3807,839,750,712,747,,,,1,1,0.563787
0D00:02:59.197760000,8,1.328151,103.7876,86,29.93,239,121096,-2,-1,13,-15,0,19,-1,0,0,19,0,-1,1364,1.604,1023,15,1,-5,-4895,-1356,3574,868,727,629,791,,,,1,1,0.609675
0D00:02:59.499632000,8,1.328124,103.7876,85,30,239.7,121688,0,-1,3,-18,-1,30,-5,0,0,0,0,-1,1364,1.613,1023,1,1,-2,-4678,-1254,3581,882,737,613,783,,,,1,1,0.923156
0D00:02:59.610014000,8,1.328097,103.7875,85,30.09,240.8,121904,0,1,-1,-17,0,32,-3,3,0,-2,0,-1,1364,1.604,1023,-1,-2,0,-4594,-1642,3692,886,720,642,767,,,,1,1,0.3385723
0D00:02:59.801610000,8,1.328072,103.7875,84,30.07,241.9,122280,2,-2,13,-17,-1,33,7,-1,0,-4,-1,0,1364,1.613,1023,-5,2,-5,-4461,-1541,3291,866,678,612,858,,,,1,1,0.5872876
0D00:03:00.001552000,8,1.328047,103.7875,84,30.12,242.8,122672,0,-1,-5,-14,-1,31,0,-3,0,-3,0,0,1344,1.613,1023,-2,2,2,-4948,-1182,2817,789,700,605,758,,,,1,1,0.6138892
0D00:03:00.201651000,8,1.328024,103.7874,84,30.06,243.8,123064,7,-2,-18,-14,-2,30,-14,0,0,50,-1,-1,1340,1.613,1023,24,2,6,-4369,-1383,2584,771,737,617,694,,,,1,1,0.6131474
0D00:03:00.499881000,8,1.328001,103.7874,84,29.94,244.4,123648,-4,-1,11,-27,-3,34,5,2,0,63,-1,-16,1334,1.613,1023,44,1,-13,-4202,-2863,2218,852,654,523,742,,,,1,1,0.9101943
0D00:03:00.601950000,8,1.32798,103.7873,85,29.49,245.6,123848,-3,-3,14,-31,-5,38,0,-2,0,57,-4,-16,1334,1.613,1023,39,1,-14,-4119,-3663,2476,866,677,466,762,,,,1,1,0.3068313
0D00:03:00.801830000,8,1.327962,103.7873,85,28.95,247.4,124240,0,-2,23,-35,-12,50,1,0,0,49,-5,-3,1340,1.604,1023,31,0,-10,-3669,-4334,3141,921,648,422,829,,,,1,1,0.5898599
0D00:03:01.009936000,8,1.327948,103.7872,85,27.91,251.3,124648,1,0,6,-35,-15,61,7,1,0,35,-11,-3,1340,1.604,1023,20,-8,-4,-3680,-4446,3590,889,641,458,832,,,,1,1,0.5920732
0D00:03:01.210162000,8,1.327938,103.7872,85,27.21,255.9,125040,1,2,-3,-32,-11,64,-4,0,0,30,-4,-12,1340,1.613,1023,18,-5,-5,-3760,-4184,3610,908,666,464,782,,,,1,1,0.5553669
0D00:03:01.504266000,8,1.327932,103.7871,85,26.4,260.6,125616,0,3,-10,-28,-7,57,-1,0,0,23,-4,-28,1342,1.613,1023,14,-6,-11,-3573,-3377,3256,879,677,527,752,,,,1,1,0.7914725
0D00:03:01.602251000,8,1.32793,103.7871,85,25.68,265.5,125808,0,0,-1,-27,-5,53,-1,0,0,23,-5,-29,1340,1.622,1023,14,-3,-15,-3501,-3461,3165,876,662,511,770,,,,1,1,0.256499
0D00:03:01.814276000,8,1.327931,103.787,86,25.04,270.2,126224,0,0,-14,-24,-3,45,-2,-2,0,18,-3,-33,1340,1.613,1023,12,-1,-13,-3416,-2993,3156,825,711,556,728,,,,1,1,0.5411933
0D00:03:02.002197000,8,1.327936,103.787,86,24.46,273.8,126592,0,2,-5,-22,-2,39,-1,1,0,12,-3,-32,1340,1.613,1023,9,-4,-15,-3493,-2820,3183,844,683,573,720,,,,1,1,0.4685574
0D00:03:02.202167000,8,1.327943,103.7869,86,24.08,277.9,126984,-2,0,-5,-22,-1,35,0,-1,0,10,-1,-28,1340,1.613,1023,9,-1,-13,-2661,-3209,3097,824,696,575,724,,,,1,1,0.490854
0D00:03:02.504425000,8,1.327953,103.7869,87,23.71,281.5,127576,0,-1,-3,-21,-1,34,0,0,0,19,0,-8,1312,1.613,1023,13,2,-3,-3289,-2387,2451,760,634,521,677,,,,1,1,0.7305339
0D00:03:02.602372000,8,1.327965,103.7869,87,23.38,285,127768,-2,1,-2,-22,-1,34,-8,0,0,12,5,-3,1277,1.622,1023,11,2,-1,-2559,-2419,1791,724,582,427,573,,,,1,1,0.2334354
0D00:03:02.802351000,8,1.327979,103.7868,87,23.03,288,128160,-1,0,1,-25,-5,35,-1,5,0,0,19,0,1250,1.622,1023,2,11,0,-2721,-2192,845,669,500,378,542,,,,1,1,0.4694716
0D00:03:03.014426000,8,1.327993,103.7868,87,22.45,290.3,128576,1,-3,-1,-22,-8,38,0,0,0,-1,28,0,1217,1.631,1023,-2,21,1,-2433,-1754,326,562,439,300,518,,,,1,1,0.4853296
